order_date,orders,revenue,gross_sales,discount,product_cost,profit,quantity,average_order_value,profit_margin,repeat_customer_rate,average_rating,negative_sentiment_rate,payment_failure_rate,delivery_delay_rate,orders_zscore,revenue_zscore,gross_sales_zscore,discount_zscore,product_cost_zscore,profit_zscore,quantity_zscore,average_order_value_zscore,profit_margin_zscore,repeat_customer_rate_zscore,average_rating_zscore,negative_sentiment_rate_zscore,payment_failure_rate_zscore,delivery_delay_rate_zscore,orders_anomaly,revenue_anomaly,gross_sales_anomaly,discount_anomaly,product_cost_anomaly,profit_anomaly,quantity_anomaly,average_order_value_anomaly,profit_margin_anomaly,repeat_customer_rate_anomaly,average_rating_anomaly,negative_sentiment_rate_anomaly,payment_failure_rate_anomaly,delivery_delay_rate_anomaly,total_anomalies,is_anomaly
2021-01-11,64,71714.05,70120.42,7040.71,35157.94,34956.12,339,1120.53203125,48.74375383903155,100.0,3.66271186440678,0.0,3.125,14.0625,-0.6310085167995162,-0.9154321923168285,-0.820834545571375,-0.6028517447273929,-0.8619913871915178,-0.8573578246549408,-0.5161024154725639,-1.07860404242694,0.7781671534031631,0.43111273927146027,-0.19510668542807796,-0.6353605280087982,-1.4120554219288695,0.46463223202132714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-12,65,73021.98,71998.74,7145.64,37009.84,34592.94,320,1123.4150769230769,47.37332512758488,100.0,3.686792452830189,1.5384615384615383,10.76923076923077,4.615384615384616,-0.5767914289171562,-0.8680935203517098,-0.7753696414087914,-0.5970656580388835,-0.7755284191524908,-0.9035211169326242,-0.6304855943356422,-1.058854807031953,0.5414641881645598,0.43111273927146027,0.17743439046759873,1.0390061984834478,1.0264973016163763,-1.9634390597566536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-13,72,108193.46,105179.12,7908.52,54007.82,52561.369999999995,403,1502.6869444444446,48.580912376773966,100.0,3.743859649122807,0.0,8.333333333333332,16.666666666666664,-0.19727181374063574,0.40488833207750335,0.027764434136430503,-0.5549986627760407,0.018086679647673864,1.3804204158089761,-0.13081170772324766,1.5392064933226937,0.7500408768167143,0.43111273927146027,1.0602979788230638,-0.6353605280087982,0.2494322827927335,1.133947897693798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-14,56,61803.79,61926.81,6492.62,31772.03,29107.87,262,1103.6391071428573,47.09722494364827,100.0,3.65,0.0,5.357142857142857,17.857142857142858,-1.0647452198583967,-1.2741200022371142,-1.0191616109253006,-0.6330747148322736,-1.0200754241875885,-1.6007205485465705,-0.97965529823346,-1.1943227553898073,0.4937756570539346,0.43111273927146027,-0.39176681513397493,-0.6353605280087982,-0.6999892627624681,1.4399207734297856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-15,62,85417.71,86269.36,9856.54,46364.51,37701.58,308,1377.7050000000002,44.137895993699665,100.0,3.6685185185185185,0.0,9.67741935483871,12.903225806451612,-0.7394426925642363,-0.4194476476840717,-0.42994800364704316,-0.4475802639296655,-0.338770206924159,-0.5083863162660189,-0.7027276020386389,0.683064024264158,-0.017365077023232492,0.43111273927146027,-0.10527428050070592,-0.6353605280087982,0.678203303366051,0.1666788066574526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-16,53,58419.96,58482.17,6720.51,29540.97,27657.86,247,1102.2633962264151,47.34316832808513,100.0,3.540425531914894,1.8867924528301887,5.660377358490567,20.754716981132077,-1.227396483505477,-1.396592931488472,-1.102539431251231,-0.6205083249014205,-1.124240913400371,-1.7850292534189853,-1.069957807862206,-1.2037465529307159,0.5362554503410786,0.43111273927146027,-2.0869492381448587,1.4181080988213148,-0.6032557468002397,2.184647206824924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-17,48,50856.46,50313.27,4456.13,25631.54,24219.17,229,1059.5095833333332,47.622602910230086,100.0,3.686111111111111,2.083333333333333,14.583333333333334,8.333333333333332,-1.4984819229172772,-1.6703430904481846,-1.300268388837653,-0.7453715573013728,-1.306767465126066,-2.2221162392726868,-1.1783208194167012,-1.4966156957069374,0.5845199048372915,0.43111273927146027,0.16689362740089517,1.6320110807827846,2.243217528458658,-1.0078622324581101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-18,72,100362.84,97643.5,9820.07,50974.07,47800.8,377,1393.9283333333333,47.627986613372045,100.0,3.718965517241379,0.0,12.5,12.5,-0.19727181374063574,0.12147014344087916,-0.1546359242187204,-0.449591305400455,-0.12355543347312044,0.7753111468008509,-0.28733605774640736,0.7941959539048707,0.5854497879366619,0.43111273927146027,0.675170900051983,-0.6353605280087982,1.5786224465700165,0.06304283261784434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-19,55,69291.95,68357.9,7286.99,34983.520000000004,33005.65,269,1259.8536363636365,47.63273367252618,100.0,3.588372093023256,1.818181818181818,12.727272727272728,14.545454545454543,-1.118962307740757,-1.0030966677602504,-0.8634965003419343,-0.5892712869970383,-0.8701348457396937,-1.1052792869845107,-0.9375141270733786,-0.12423304487690914,0.5862697087166056,0.43111273927146027,-1.3451873199251496,1.3434365123911285,1.651123728230596,0.5887598645642212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-20,47,65653.51,63026.66,5272.32,31697.15,32751.44,267,1396.8831914893617,49.88528412266153,100.0,3.591666666666667,0.0,19.148936170212767,14.893617021276595,-1.5526990107996372,-1.1347848449752138,-0.9925396429735045,-0.7003649234093066,-1.0235714806953709,-1.137591557841689,-0.9495544616905447,0.8144371140873675,0.9753343615825983,0.43111273927146027,-1.2942182992287652,-0.6353605280087982,3.69967058025717,0.6782436146827541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True
2021-01-21,57,60937.14,58921.439999999995,5032.55,29747.8,30026.2,281,1069.0726315789473,49.27405519852097,100.0,3.667391304347826,0.0,10.526315789473683,7.017543859649122,-1.0105281319760366,-1.3054871702495998,-1.0919068614806393,-0.7135864044471786,-1.1145842712061316,-1.4839929308435993,-0.8652721193703817,-1.4311075795296824,0.8697617786563813,0.43111273927146027,-0.12271295652186417,-0.6353605280087982,0.9490060532018296,-1.3460427793242007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-22,70,84889.61,85170.83,9032.24,45142.95,38192.98,350,1212.7087142857142,44.99134817558945,100.0,3.65,0.0,4.285714285714286,10.0,-0.3057059895053559,-0.4385614784431946,-0.4565380208803808,-0.4930341022727355,-0.39580336381046743,-0.4459251624985932,-0.44988057507815016,-0.44718185296899504,0.1300447520728134,0.43111273927146027,-0.39176681513397493,-0.6353605280087982,-1.0417810191623407,-0.5795002064277281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-23,63,85109.41,83720.34,7986.099999999999,43478.38,40303.14,320,1350.9430158730158,47.35450521863564,100.0,3.729411764705882,0.0,4.761904761904762,11.11111111111111,-0.6852256046818763,-0.4306061290759247,-0.4916472614990113,-0.5507207193347509,-0.47352012103749025,-0.177705731823236,-0.6304855943356422,0.4997409749290894,0.5382135789087867,0.43111273927146027,0.8367805833816218,-0.6353605280087982,-0.8898735718735084,-0.2939255224074738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-24,51,64739.95,66021.6,8331.27,33691.88,29920.19,270,1269.4107843137251,46.215960932932454,98.0392156862745,3.610869565217391,0.0,5.88235294117647,13.725490196078432,-1.335830659270197,-1.1678498539286395,-0.920046851504166,-0.5316872347043037,-0.9304399529473883,-1.4974677108820302,-0.9314939597647954,-0.05876534648641334,0.3415621177781153,-3.0282516038255847,-0.9971379970112276,-0.6353605280087982,-0.5324442841350796,0.3780149105813605,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True
2021-01-25,52,63509.8,62647.38,6174.68,30969.27,31476.08,294,1221.3423076923077,49.56098113991857,100.0,3.67,1.9230769230769231,13.461538461538462,7.6923076923076925,-1.281613571387837,-1.212373389070345,-1.0017201494105252,-0.6506066732973902,-1.0575553163108182,-1.2997007500859374,-0.7870099443588019,-0.3880406225390743,0.9193201544882731,0.43111273927146027,-0.0823548777300455,1.4575978801065097,1.885358638210928,-1.1726168578544105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-26,75,93352.54,90654.44,8523.63,45135.37,46447.3,392,1244.7005333333332,49.75472547399354,100.0,3.679032258064516,1.3333333333333337,4.0,6.666666666666667,-0.03462055009355555,-0.13225772584652398,-0.32380674872495235,-0.521080052436109,-0.396157264829818,0.6032696905041262,-0.19703354811766138,-0.22803375865144138,0.9527840318798325,0.43111273927146027,0.05737954561366102,0.8157573016178155,-1.13292548753564,-1.4362242584884914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-27,67,88067.2,88148.43,10055.56,45660.28,41043.52,313,1314.4358208955225,46.60477453580902,100.0,3.683636363636363,0.0,8.955223880597014,7.462686567164178,-0.46835725315243604,-0.3235531135844927,-0.38446494566715406,-0.43660583361662686,-0.3716498526837165,-0.08359708504601504,-0.6726267654957236,0.24966197203498916,0.4087187177218181,0.43111273927146027,0.1286078068635362,-0.6353605280087982,0.44781887440128326,-1.2316334400859212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-28,69,68253.11,66740.31,7178.0199999999995,33104.42,33689.19,307,989.1755072463768,49.35920136093432,98.55072463768116,3.645,1.4492753623188406,7.246376811594203,8.695652173913043,-0.35992307738771595,-1.0406960086915265,-0.9026504114563094,-0.5952801487758134,-0.9578677488349671,-1.0183954916117266,-0.7087477693472221,-1.9784132051608272,0.8844683802866496,-2.125808731713308,-0.4691197994849556,0.9419414607157814,-0.0973129773230789,-0.9147400528862879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-29,67,100778.44,99314.07,11638.7,52794.89,46344.23,362,1504.1558208955223,45.986254599694135,100.0,3.63448275862069,0.0,5.970149253731343,17.91044776119403,-0.46835725315243604,0.13651219620265057,-0.1141996274498592,-0.3493077751009799,-0.03854355299100931,0.5901686096762699,-0.3776385673751534,1.549268486814294,0.3018868178099763,0.43111273927146027,-0.6318278010508093,-0.6353605280087982,-0.5044367653197549,1.4536210514478143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-30,58,70794.05,69825.6,6547.35,34921.93,34559.659999999996,318,1220.5870689655171,48.817181669928466,100.0,3.6020408163265305,1.7241379310344829,6.896551724137931,15.517241379310343,-0.9563110440936766,-0.9487302879396136,-0.8279706901288586,-0.6300567740673625,-0.8730104082438915,-0.9077512903094666,-0.6425259289528082,-0.3932141054061979,0.7908497432811814,0.43111273927146027,-1.133724011969928,1.2410849413359606,-0.20890915299253612,0.8385258107762935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-01-31,62,82690.22,81195.16,8101.89,43249.3,38196.29,288,1333.7132258064516,46.19202851316637,100.0,3.684615384615384,0.0,4.838709677419355,12.903225806451612,-0.7394426925642363,-0.5181652811951484,-0.5527694700115503,-0.5443357867352796,-0.48421558878325405,-0.4455044331152598,-0.8231309482103003,0.3817146866158562,0.3374284662596887,0.43111273927146027,0.14375384575743214,-0.6353605280087982,-0.8653723706978902,0.1666788066574526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-01,42,44608.18,44112.0,4455.07,22585.41,21242.73,189,1062.0995238095238,47.62070544012331,100.0,3.5945945945945947,0.0,2.380952380952381,9.523809523809524,-1.8237844502114375,-1.8964907262285498,-1.45037068569671,-0.745430008191393,-1.4489875854526073,-2.600447286320949,-1.419127511760024,-1.4788742687843783,0.5841921703137998,0.43111273927146027,-1.2489215065908021,-0.6353605280087982,-1.6494108083176697,-0.7018893567221229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-02,62,73757.28,71936.73,7477.72,36157.0,36259.25,298,1189.6335483870969,49.160232047602626,100.0,3.536538461538462,1.6129032258064515,3.225806451612903,17.741935483870968,-0.7394426925642363,-0.8414803793610206,-0.7768705990236399,-0.5787539867578368,-0.8153464858204554,-0.6917188272822401,-0.7629292751244696,-0.6052497210454044,0.8501020348768369,0.43111273927146027,-2.1470845369447207,1.1200239433137176,-1.3798975953858708,1.4103104951327545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-03,42,47406.7,46089.79,3973.28,23766.26,22815.2,179,1128.7309523809522,48.12653063807437,100.0,3.725806451612903,0.0,11.904761904761903,11.904761904761903,-1.8237844502114375,-1.7952022625739013,-1.402498101257575,-0.7719970405525572,-1.393855129159673,-2.400572865350937,-1.4793291848458545,-1.0224403732515914,0.6715592279705446,0.43111273927146027,0.7810042379293032,-0.6353605280087982,1.3887381374589756,-0.0899436052501495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-04,64,75092.8,74153.77,6779.45,38967.18,34816.78,306,1173.325,46.36500436792875,100.0,3.522727272727273,1.5625,20.3125,10.9375,-0.6310085167995162,-0.79314312646304,-0.7232069468639363,-0.6172582348469008,-0.6841425852189577,-0.8750691334989646,-0.7147679366558051,-0.7169653848155109,0.3673051737417692,0.43111273927146027,-2.3607518713407925,1.0651681785848892,4.070854003652421,-0.3385465667856385,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True
2021-02-05,59,72434.49,71310.06999999999,7253.69,35962.07,35219.35,306,1227.703220338983,48.62234827635288,100.0,3.704166666666667,0.0,5.084745762711865,3.389830508474576,-0.9020939562113165,-0.8893568879576117,-0.7920389605608246,-0.5911075272212579,-0.8244475314275874,-0.8238990344510352,-0.7147679366558051,-0.34446754898034876,0.7571977615315013,0.43111273927146027,0.44622384866834053,-0.6353605280087982,-0.7868854720166727,-2.2784275639041573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-06,58,71863.31,71207.72,7606.65,36672.86,33867.2,289,1239.0225862068964,47.12724754815774,100.0,3.6625,0.0,6.896551724137931,5.172413793103448,-0.9563110440936766,-0.9100299382378537,-0.7945163514958303,-0.5716444836915116,-0.7912616072132884,-0.995768894171476,-0.8171107809017172,-0.26692843014674816,0.4989612164721077,0.43111273927146027,-0.19838435425651646,-0.6353605280087982,-0.20890915299253612,-1.8202729714812476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-07,46,65268.18,63939.01,5750.63,33961.04,30150.05,273,1418.8734782608697,46.194102547366874,100.0,3.7684210526315782,2.1739130434782608,10.869565217391305,15.217391304347828,-1.6069160986819973,-1.148731318003831,-0.9704561293481728,-0.6739897864229256,-0.917873198545215,-1.4682505338267178,-0.9134334578390463,0.965073419959795,0.33778669725789023,0.43111273927146027,1.4402775510734906,1.7305924550780711,1.0585045563962974,0.7614591794065105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-08,67,98237.07,96751.82,8373.16,51511.53,45023.17,342,1466.2249253731345,45.83114093284745,100.0,3.6796296296296296,1.4925373134328357,5.970149253731343,16.417910447761194,-0.46835725315243604,0.04453091221039258,-0.17621911863910253,-0.5293773217015242,-0.09846207702717005,0.4222505555533649,-0.4980419135468147,1.2894369512233792,0.2750953002469172,0.43111273927146027,0.06662124027925412,0.9890251021702464,-0.5044367653197549,1.0700132669429954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-09,53,69360.61,68335.72,6625.68,33839.85,34357.94,282,1308.6907547169812,49.535233326235165,100.0,3.6622222222222223,0.0,9.433962264150944,5.660377358490567,-1.227396483505477,-1.0006116164064889,-0.8640333692323926,-0.6257374738642657,-0.9235314128638337,-0.9333916320635665,-0.8592519520617987,0.21030752635993918,0.9148729447966147,0.43111273927146027,-0.20268174227601615,-0.6353605280087982,0.600539118507488,-1.6948579345823067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-10,53,57654.73,58523.29,6948.38,29098.76,27339.75,269,1087.8250943396226,47.41978672001413,100.0,3.691304347826087,0.0,5.660377358490567,11.320754716981131,-1.227396483505477,-1.4242893463943673,-1.1015441179610752,-0.6079430378175489,-1.1448871627100197,-1.8254637622202792,-0.9375141270733786,-1.3026507865087567,0.5494891197832954,0.43111273927146027,0.2472360990697967,-0.6353605280087982,-0.6032557468002397,-0.24004350655459572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-11,61,94852.09,91745.58,6674.01,48984.87,44448.15,293,1554.9522950819671,46.86048562556714,100.0,3.612765957446809,1.639344262295082,11.475409836065571,14.754098360655735,-0.7936597804465965,-0.077983639660494,-0.29739560710480173,-0.6230724441334389,-0.21642877221885876,0.3491605827423253,-0.7930301116673849,1.8972308986871729,0.4528856070204563,0.43111273927146027,-0.9677996773221328,1.1488007379255623,1.2517724062969136,0.642384917003196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-12,57,67076.13,65915.48,6748.6,32930.91,33050.71,270,1176.774210526316,49.27343005626592,100.0,3.676086956521739,1.7543859649122806,8.771929824561402,14.035087719298245,-1.0105281319760366,-1.0832951310677281,-0.9226154956274963,-0.618959376315885,-0.9659687205853051,-1.0995517745938717,-0.9314939597647954,-0.6933378470185176,0.8696538029373749,0.43111273927146027,0.011813972784191206,1.2740050372893772,0.38934703687455274,0.4575868039616167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-13,59,74833.01,74548.6,7891.88,39876.15,33828.03,265,1268.3561016949152,45.20468974854814,100.0,3.6346153846153846,0.0,3.389830508474576,8.47457627118644,-0.9020939562113165,-0.8025458571824352,-0.7136500512814408,-0.5559162314646597,-0.641703876833821,-1.0007477370552162,-0.9615947963077108,-0.06599005870668465,0.1668935005747926,0.43111273927146027,-0.6297759977523811,-0.6353605280087982,-1.327572996265059,-0.971560365845366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-14,53,78027.93,76639.1,7718.04,40516.65,36351.4,304,1472.2250943396225,46.58767700232468,100.0,3.723255813953488,1.8867924528301887,5.660377358490567,16.9811320754717,-1.227396483505477,-0.6869102575442302,-0.6630493111775816,-0.5655021774279733,-0.611799707586563,-0.6800057720936598,-0.7268082712729712,1.3305388839591181,0.40576560032125136,0.43111273927146027,0.7415443509385542,1.4181080988213148,-0.6032557468002397,1.214770921473116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-15,67,74494.77,74127.35,7796.46,37489.58,35596.47,344,1111.8622388059705,47.78385113478436,100.0,3.79,0.0,4.477611940298507,10.44776119402985,-0.46835725315243604,-0.8147879744253163,-0.7238464453348972,-0.5611779144134598,-0.7531299395979558,-0.775963848637499,-0.48600157892964857,-1.1379932409407774,0.6123709944800111,0.43111273927146027,1.774116746693531,-0.6353605280087982,-0.980564585180274,-0.4644178710762826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-16,63,84072.32,83172.12,8434.2,42876.18,39671.58,350,1334.48126984127,47.187445285202074,100.0,3.617307692307692,0.0,7.936507936507936,20.634920634920633,-0.6852256046818763,-0.46814213123835313,-0.5049169757969006,-0.5260114327139456,-0.5016361096724609,-0.25798242346620537,-0.44988057507815016,0.3869758874976151,0.5093586802292744,0.43111273927146027,-0.8975363281980949,-0.6353605280087982,0.12284274338537342,2.153857483480421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-17,37,36431.11,36013.63,3547.2099999999996,17700.88,18012.69,179,984.6245945945946,49.44315449076352,100.0,3.803333333333333,0.0,10.81081081081081,10.81081081081081,-2.094869889623238,-2.192448181417906,-1.6463924583036895,-0.7954915412232255,-1.6770403751689362,-3.011013067995624,-1.4793291848458545,-2.009587544874341,0.8989689191367551,0.43111273927146027,1.980391371629475,-0.6353605280087982,1.03976156936301,-0.371107869439975,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,True
2021-02-18,60,72335.24,71952.45,7709.49,36837.57,34208.79,278,1205.5873333333334,47.29201147324596,100.0,3.548979591836735,0.0,10.0,20.0,-0.8478768683289565,-0.8929491009908306,-0.776490095012909,-0.5659736445125702,-0.7835714968046766,-0.952349876028588,-0.883332621296131,-0.49596423268615397,0.5274195443712381,0.43111273927146027,-1.9546128254905524,-0.6353605280087982,0.781108348303647,1.990671949754562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-19,61,100281.6,98335.29,9045.4,52755.91,46207.36,354,1643.960655737705,46.07760546301615,98.36065573770492,3.6509090909090913,0.0,1.639344262295082,13.114754098360656,-0.7936597804465965,0.11852977682305878,-0.13789108518669535,-0.49230842895889976,-0.040363481979702506,0.5727712590125587,-0.4257999058438179,2.506949670445676,0.317665106782484,-2.461142695121142,-0.37770263616106126,-0.6353605280087982,-1.8859879803248676,0.22104521926839504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-20,67,59989.55,58574.93,6323.68,29187.9,29393.82,312,895.3664179104478,48.99823385906378,100.0,3.6192982456140346,0.0,5.970149253731343,13.432835820895525,-0.46835725315243604,-1.3397838468052465,-1.1002941671268425,-0.6423904632851163,-1.1407253240734847,-1.5643738515180898,-0.6786469328043067,-2.621017588707566,0.8221214100766251,0.43111273927146027,-0.8667412804470307,-0.6353605280087982,-0.5044367653197549,0.3027976979333571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
2021-02-21,52,56933.08,55506.58,5008.41,28185.75,27474.44,268,1094.866923076923,48.257427843355735,100.0,3.652272727272727,0.0,11.538461538461538,11.538461538461538,-1.281613571387837,-1.4504084449880446,-1.1745638542340782,-0.714917540753865,-1.1875144938020399,-1.8083435082501236,-0.9435342943819616,-1.2544133497442838,0.6941680337936782,0.43111273927146027,-0.3566063677017148,-0.6353605280087982,1.271886254929105,-0.18408910547660667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False
